track_id,name,artist,album,release_date,popularity,spotify_url,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,uri,track_href,analysis_url,duration_ms,time_signature
6qCNaRRr5xJALfNJvh0NAw,Bom Diggy Diggy,Zack Knight,"Bom Diggy Diggy (From ""Sonu Ke Titu Ki Sweety"")",2018-02-08,64,https://open.spotify.com/track/6qCNaRRr5xJALfNJvh0NAw,0.782,0.827,11,-4.219,0,0.0627,0.159,0.0,0.226,0.498,104.032,audio_features,spotify:track:6qCNaRRr5xJALfNJvh0NAw,https://api.spotify.com/v1/tracks/6qCNaRRr5xJALfNJvh0NAw,https://api.spotify.com/v1/audio-analysis/6qCNaRRr5xJALfNJvh0NAw,238530,4
4AoQVhME8Ko6LNm4lV2wwQ,Hookah Bar,Himesh Reshammiya,Khiladi 786,2012-10-30,69,https://open.spotify.com/track/4AoQVhME8Ko6LNm4lV2wwQ,0.73,0.656,11,-5.07,1,0.0294,0.00797,0.00271,0.108,0.743,131.04,audio_features,spotify:track:4AoQVhME8Ko6LNm4lV2wwQ,https://api.spotify.com/v1/tracks/4AoQVhME8Ko6LNm4lV2wwQ,https://api.spotify.com/v1/audio-analysis/4AoQVhME8Ko6LNm4lV2wwQ,254351,4
0vt3DlLY9G276aK4p29yRT,"You Are My Soniya (From ""Kabhi Khushi Kabhie Gham"")",Sandesh Shandilya,Sonu Nigam: Best of Me,2011-12-16,45,https://open.spotify.com/track/0vt3DlLY9G276aK4p29yRT,0.853,0.785,8,-6.08,1,0.0619,0.29,0.0,0.0589,0.786,106.046,audio_features,spotify:track:0vt3DlLY9G276aK4p29yRT,https://api.spotify.com/v1/tracks/0vt3DlLY9G276aK4p29yRT,https://api.spotify.com/v1/audio-analysis/0vt3DlLY9G276aK4p29yRT,343613,4
2GTasAZimpxzNgE7aXFifI,Dard - E - Disco,Sukhwinder Singh,Om Shanti Om,2007-09-18,62,https://open.spotify.com/track/2GTasAZimpxzNgE7aXFifI,0.837,0.839,11,-5.548,1,0.0468,0.0381,0.000193,0.301,0.679,107.025,audio_features,spotify:track:2GTasAZimpxzNgE7aXFifI,https://api.spotify.com/v1/tracks/2GTasAZimpxzNgE7aXFifI,https://api.spotify.com/v1/audio-analysis/2GTasAZimpxzNgE7aXFifI,268713,4
1eFH9kh7L63Zb8FDqjbwZJ,Char Baj Gaye - Party Abhi Baaki Hai,Sachin-Jigar,F.A.L.T.U (Original Motion Picture Soundtrack),2011-06-08,55,https://open.spotify.com/track/1eFH9kh7L63Zb8FDqjbwZJ,0.95,0.694,10,-7.089,0,0.0516,0.0317,1.93e-06,0.137,0.961,119.972,audio_features,spotify:track:1eFH9kh7L63Zb8FDqjbwZJ,https://api.spotify.com/v1/tracks/1eFH9kh7L63Zb8FDqjbwZJ,https://api.spotify.com/v1/audio-analysis/1eFH9kh7L63Zb8FDqjbwZJ,213880,4
3s7m0jmCXGcM8tmlvjCvAa,"Kaun Nachdi (From ""Sonu Ke Titu Ki Sweety"")",Guru Randhawa,High Rated Gabru - Guru Randhawa,2019-03-02,60,https://open.spotify.com/track/3s7m0jmCXGcM8tmlvjCvAa,0.772,0.83,4,-3.981,0,0.0455,0.0357,0.0,0.0419,0.753,127.999,audio_features,spotify:track:3s7m0jmCXGcM8tmlvjCvAa,https://api.spotify.com/v1/tracks/3s7m0jmCXGcM8tmlvjCvAa,https://api.spotify.com/v1/audio-analysis/3s7m0jmCXGcM8tmlvjCvAa,183373,4
3NpNTYETMcXspfs8hE8T7h,OH HO HO HO (Original Song),Sukhbir,OH HO HO HO (Original Song),1999-01-01,51,https://open.spotify.com/track/3NpNTYETMcXspfs8hE8T7h,0.733,0.963,10,-5.06,1,0.0665,0.0558,1.32e-05,0.0766,0.91,145.05,audio_features,spotify:track:3NpNTYETMcXspfs8hE8T7h,https://api.spotify.com/v1/tracks/3NpNTYETMcXspfs8hE8T7h,https://api.spotify.com/v1/audio-analysis/3NpNTYETMcXspfs8hE8T7h,367818,4
18e3XXYCv4Tx8uUl1mP3CN,Balam Pichkari,Pritam,Yeh Jawaani Hai Deewani,2013-03-30,65,https://open.spotify.com/track/18e3XXYCv4Tx8uUl1mP3CN,0.732,0.944,0,-4.115,1,0.09,0.209,0.0,0.401,0.957,120.02,audio_features,spotify:track:18e3XXYCv4Tx8uUl1mP3CN,https://api.spotify.com/v1/tracks/18e3XXYCv4Tx8uUl1mP3CN,https://api.spotify.com/v1/audio-analysis/18e3XXYCv4Tx8uUl1mP3CN,288903,4
2EKXTA9QxkW6XeQ2uEeIii,Nashe Si Chadh Gayi,Arijit Singh,Best of Arijit Singh,2019-07-15,43,https://open.spotify.com/track/2EKXTA9QxkW6XeQ2uEeIii,0.8,0.779,4,-5.515,0,0.0553,0.113,0.0,0.206,0.266,96.948,audio_features,spotify:track:2EKXTA9QxkW6XeQ2uEeIii,https://api.spotify.com/v1/tracks/2EKXTA9QxkW6XeQ2uEeIii,https://api.spotify.com/v1/audio-analysis/2EKXTA9QxkW6XeQ2uEeIii,238289,4
0QjiywAse0jM8QgPvtJrpC,"Baby Doll (From ""Ragini Mms 2"")",Meet Bros Anjjan,Bollywood Party With Meet Bros,2017-08-17,43,https://open.spotify.com/track/0QjiywAse0jM8QgPvtJrpC,0.836,0.839,4,-2.974,0,0.106,0.275,7.25e-06,0.181,0.507,103.992,audio_features,spotify:track:0QjiywAse0jM8QgPvtJrpC,https://api.spotify.com/v1/tracks/0QjiywAse0jM8QgPvtJrpC,https://api.spotify.com/v1/audio-analysis/0QjiywAse0jM8QgPvtJrpC,213887,4
7emLx4rVwr0tPyjktu7A7U,Deewangi Deewangi,Shaan,Om Shanti Om,2007-09-18,59,https://open.spotify.com/track/7emLx4rVwr0tPyjktu7A7U,0.725,0.918,9,-4.875,1,0.0447,0.0289,5.13e-06,0.602,0.927,107.975,audio_features,spotify:track:7emLx4rVwr0tPyjktu7A7U,https://api.spotify.com/v1/tracks/7emLx4rVwr0tPyjktu7A7U,https://api.spotify.com/v1/audio-analysis/7emLx4rVwr0tPyjktu7A7U,352388,4
0QejcQ3N4V7c5kpQnHpVyA,"Tumse Milke Dil Ka (From ""Main Hoon Na"")",Sonu Nigam,Love Anthems - Sonu Nigam,2019-06-18,0,https://open.spotify.com/track/0QejcQ3N4V7c5kpQnHpVyA,0.853,0.745,9,-8.636,0,0.108,0.0633,1.83e-06,0.0274,0.882,107.985,audio_features,spotify:track:0QejcQ3N4V7c5kpQnHpVyA,https://api.spotify.com/v1/tracks/0QejcQ3N4V7c5kpQnHpVyA,https://api.spotify.com/v1/audio-analysis/0QejcQ3N4V7c5kpQnHpVyA,359253,4
5cjVsWqIkBQC7acTRhL0RO,Kamariya,Aastha Gill,Stree,2018-08-22,69,https://open.spotify.com/track/5cjVsWqIkBQC7acTRhL0RO,0.825,0.666,4,-4.847,0,0.0554,0.143,2.81e-06,0.237,0.763,96.987,audio_features,spotify:track:5cjVsWqIkBQC7acTRhL0RO,https://api.spotify.com/v1/tracks/5cjVsWqIkBQC7acTRhL0RO,https://api.spotify.com/v1/audio-analysis/5cjVsWqIkBQC7acTRhL0RO,187983,4
3V3qab2wyi5LjGLjvbV4fD,Mast Kalandar,Saleem Shahzada,Heyy Babyy,2007-07-17,53,https://open.spotify.com/track/3V3qab2wyi5LjGLjvbV4fD,0.757,0.896,1,-5.983,0,0.0474,0.0773,0.00364,0.192,0.79,104.013,audio_features,spotify:track:3V3qab2wyi5LjGLjvbV4fD,https://api.spotify.com/v1/tracks/3V3qab2wyi5LjGLjvbV4fD,https://api.spotify.com/v1/audio-analysis/3V3qab2wyi5LjGLjvbV4fD,345788,4
0zRsGGueSQLRkYWs4kPA4V,Naah,Harrdy Sandhu,Naah,2017-11-30,59,https://open.spotify.com/track/0zRsGGueSQLRkYWs4kPA4V,0.714,0.863,2,-2.539,0,0.0631,0.62,6.43e-05,0.0972,0.828,99.978,audio_features,spotify:track:0zRsGGueSQLRkYWs4kPA4V,https://api.spotify.com/v1/tracks/0zRsGGueSQLRkYWs4kPA4V,https://api.spotify.com/v1/audio-analysis/0zRsGGueSQLRkYWs4kPA4V,190000,4
43SKg10CCeaoyr7XSKfpTR,Jhalak Dikhla Ja,Himesh Reshammiya,Aksar,2005-12-21,62,https://open.spotify.com/track/43SKg10CCeaoyr7XSKfpTR,0.688,0.737,2,-10.051,1,0.0443,0.015,0.00025,0.0599,0.635,110.969,audio_features,spotify:track:43SKg10CCeaoyr7XSKfpTR,https://api.spotify.com/v1/tracks/43SKg10CCeaoyr7XSKfpTR,https://api.spotify.com/v1/audio-analysis/43SKg10CCeaoyr7XSKfpTR,317560,4
4NtaQSiRgkQ2Af8GSW0B0t,Billo Rani,Pritam,Dhan Dhana Dhan Goal,2007-10-30,60,https://open.spotify.com/track/4NtaQSiRgkQ2Af8GSW0B0t,0.71,0.845,11,-6.878,0,0.111,0.257,0.0,0.192,0.846,98.016,audio_features,spotify:track:4NtaQSiRgkQ2Af8GSW0B0t,https://api.spotify.com/v1/tracks/4NtaQSiRgkQ2Af8GSW0B0t,https://api.spotify.com/v1/audio-analysis/4NtaQSiRgkQ2Af8GSW0B0t,329247,4
22EimU5vjrNYV9A3aIGqso,O Gujariya,Shefali Alvares,Queen,2014-02-04,52,https://open.spotify.com/track/22EimU5vjrNYV9A3aIGqso,0.612,0.858,8,-8.8,1,0.0548,0.0172,7.29e-06,0.258,0.282,139.964,audio_features,spotify:track:22EimU5vjrNYV9A3aIGqso,https://api.spotify.com/v1/tracks/22EimU5vjrNYV9A3aIGqso,https://api.spotify.com/v1/audio-analysis/22EimU5vjrNYV9A3aIGqso,261558,4
7MvQQGqYE4r0ucTarmI2Gr,Saturday Saturday,Shaarib Toshi,Saturday Saturday,2014-06-19,54,https://open.spotify.com/track/7MvQQGqYE4r0ucTarmI2Gr,0.847,0.938,8,-4.615,1,0.0974,0.149,0.0,0.107,0.786,130.02,audio_features,spotify:track:7MvQQGqYE4r0ucTarmI2Gr,https://api.spotify.com/v1/tracks/7MvQQGqYE4r0ucTarmI2Gr,https://api.spotify.com/v1/audio-analysis/7MvQQGqYE4r0ucTarmI2Gr,210799,4
5HcBFhFQEtqKrsRkr95XYu,"Sooraj Dooba Hain (From ""Roy"")",Arijit Singh,Groove With Arijit Singh,2019-05-22,60,https://open.spotify.com/track/5HcBFhFQEtqKrsRkr95XYu,0.616,0.75,2,-4.629,1,0.0594,0.172,0.0,0.137,0.434,128.051,audio_features,spotify:track:5HcBFhFQEtqKrsRkr95XYu,https://api.spotify.com/v1/tracks/5HcBFhFQEtqKrsRkr95XYu,https://api.spotify.com/v1/audio-analysis/5HcBFhFQEtqKrsRkr95XYu,264854,4
2mwBSO58y92EYmEFpDfmS7,Suit Suit,Guru Randhawa,Hits Of Guru Randhawa,2017-11-10,61,https://open.spotify.com/track/2mwBSO58y92EYmEFpDfmS7,0.767,0.869,2,-3.381,0,0.0908,0.14,0.0,0.221,0.751,98.208,audio_features,spotify:track:2mwBSO58y92EYmEFpDfmS7,https://api.spotify.com/v1/tracks/2mwBSO58y92EYmEFpDfmS7,https://api.spotify.com/v1/audio-analysis/2mwBSO58y92EYmEFpDfmS7,190132,4
1Zhd0vU0BOHBNQ5bHfk1vV,"Kajra Re (From ""Bunty Aur Babli"")",Shankar-Ehsaan-Loy,YRF Top 10 - Nightout Sounds,2021-05-04,43,https://open.spotify.com/track/1Zhd0vU0BOHBNQ5bHfk1vV,0.484,0.898,5,-4.129,1,0.165,0.366,0.0,0.0871,0.677,91.992,audio_features,spotify:track:1Zhd0vU0BOHBNQ5bHfk1vV,https://api.spotify.com/v1/tracks/1Zhd0vU0BOHBNQ5bHfk1vV,https://api.spotify.com/v1/audio-analysis/1Zhd0vU0BOHBNQ5bHfk1vV,482586,4
5zKRKQwLVBT1WDJE7XJrnm,Koi Kahe Kehta Rahe,Shankar Mahadevan,Dil Chahta Hai,2001-06-22,58,https://open.spotify.com/track/5zKRKQwLVBT1WDJE7XJrnm,0.749,0.734,1,-7.058,1,0.0594,0.00166,6.48e-06,0.108,0.652,131.975,audio_features,spotify:track:5zKRKQwLVBT1WDJE7XJrnm,https://api.spotify.com/v1/tracks/5zKRKQwLVBT1WDJE7XJrnm,https://api.spotify.com/v1/audio-analysis/5zKRKQwLVBT1WDJE7XJrnm,346200,4
1TaeNA6443E9MHtbGXV0s8,"Sunny Sunny (From ""Yaariyan"")",Yo Yo Honey Singh,Yo Yo Honey Singh Is Back,2018-03-12,62,https://open.spotify.com/track/1TaeNA6443E9MHtbGXV0s8,0.794,0.878,11,-7.502,0,0.078,0.00138,0.029,0.197,0.352,129.978,audio_features,spotify:track:1TaeNA6443E9MHtbGXV0s8,https://api.spotify.com/v1/tracks/1TaeNA6443E9MHtbGXV0s8,https://api.spotify.com/v1/audio-analysis/1TaeNA6443E9MHtbGXV0s8,243319,4
39bx4zZrPxTjw8VNuvjt6X,Criminal,Akon,Ra-One,2011-09-16,57,https://open.spotify.com/track/39bx4zZrPxTjw8VNuvjt6X,0.701,0.966,0,-5.36,1,0.0568,0.063,0.0662,0.0761,0.834,132.015,audio_features,spotify:track:39bx4zZrPxTjw8VNuvjt6X,https://api.spotify.com/v1/tracks/39bx4zZrPxTjw8VNuvjt6X,https://api.spotify.com/v1/audio-analysis/39bx4zZrPxTjw8VNuvjt6X,306503,4
3AKgg2xh1XZEmB8vNks2Gi,Hawa Hawa,Mika Singh,"Hawa Hawa (From ""Mubarakan"")",2017-06-29,57,https://open.spotify.com/track/3AKgg2xh1XZEmB8vNks2Gi,0.825,0.798,7,-3.792,1,0.321,0.361,0.0,0.194,0.596,137.981,audio_features,spotify:track:3AKgg2xh1XZEmB8vNks2Gi,https://api.spotify.com/v1/tracks/3AKgg2xh1XZEmB8vNks2Gi,https://api.spotify.com/v1/audio-analysis/3AKgg2xh1XZEmB8vNks2Gi,272290,4
2QZryG3HILHkB4ZjQfrpBz,G Phaad Ke,Divya Kumar,Happy Ending (Original Motion Picture Soundtrack),2014-10-22,0,https://open.spotify.com/track/2QZryG3HILHkB4ZjQfrpBz,0.848,0.721,0,-6.746,0,0.0758,0.0668,0.0,0.135,0.84,128.028,audio_features,spotify:track:2QZryG3HILHkB4ZjQfrpBz,https://api.spotify.com/v1/tracks/2QZryG3HILHkB4ZjQfrpBz,https://api.spotify.com/v1/audio-analysis/2QZryG3HILHkB4ZjQfrpBz,193012,4
6VbmeIWTbNHM5uqoW7GTE4,Sheila Ki Jawani,Sunidhi Chauhan,Tees Maar Khan,2010-11-15,66,https://open.spotify.com/track/6VbmeIWTbNHM5uqoW7GTE4,0.803,0.859,6,-4.405,0,0.185,0.305,6.18e-05,0.553,0.631,101.007,audio_features,spotify:track:6VbmeIWTbNHM5uqoW7GTE4,https://api.spotify.com/v1/tracks/6VbmeIWTbNHM5uqoW7GTE4,https://api.spotify.com/v1/audio-analysis/6VbmeIWTbNHM5uqoW7GTE4,281707,4
6fORBVECjNDJ1gdq5uuoAz,Munni Badnaam,Mamta Sharma,Dabangg,2010-08-04,63,https://open.spotify.com/track/6fORBVECjNDJ1gdq5uuoAz,0.696,0.95,1,-4.942,1,0.0963,0.0873,0.000345,0.0944,0.743,125.029,audio_features,spotify:track:6fORBVECjNDJ1gdq5uuoAz,https://api.spotify.com/v1/tracks/6fORBVECjNDJ1gdq5uuoAz,https://api.spotify.com/v1/audio-analysis/6fORBVECjNDJ1gdq5uuoAz,305017,4
0AQtEH8Aq0SWP6aATrBi1U,"Beedi (From ""Omkara"")",Sunidhi Chauhan,Omkara (Original Motion Pictures),2006-07-08,0,https://open.spotify.com/track/0AQtEH8Aq0SWP6aATrBi1U,0.727,0.885,2,-7.073,1,0.0642,0.179,0.00179,0.108,0.454,119.977,audio_features,spotify:track:0AQtEH8Aq0SWP6aATrBi1U,https://api.spotify.com/v1/tracks/0AQtEH8Aq0SWP6aATrBi1U,https://api.spotify.com/v1/audio-analysis/0AQtEH8Aq0SWP6aATrBi1U,350160,4
3JT0mVof65rIHpRZITwRx1,Khalibali,Shivam Pathak,Padmaavat,2018-01-21,52,https://open.spotify.com/track/3JT0mVof65rIHpRZITwRx1,0.642,0.94,9,-5.274,1,0.102,0.15,0.0,0.0989,0.645,101.252,audio_features,spotify:track:3JT0mVof65rIHpRZITwRx1,https://api.spotify.com/v1/tracks/3JT0mVof65rIHpRZITwRx1,https://api.spotify.com/v1/audio-analysis/3JT0mVof65rIHpRZITwRx1,258894,3
7Czm0vv2sYL5z4P51KY66e,Maahi Ve,Shankar-Ehsaan-Loy,Kal Ho Naa Ho (Original Motion Picture Soundtrack),2003-09-20,60,https://open.spotify.com/track/7Czm0vv2sYL5z4P51KY66e,0.815,0.833,7,-6.117,0,0.0769,0.0297,2e-05,0.33,0.563,99.989,audio_features,spotify:track:7Czm0vv2sYL5z4P51KY66e,https://api.spotify.com/v1/tracks/7Czm0vv2sYL5z4P51KY66e,https://api.spotify.com/v1/audio-analysis/7Czm0vv2sYL5z4P51KY66e,366853,4
4RtvAfvD8lgqqBnojwaDI8,Gori Gori Gori Gori,Anu Malik,Main Hoon Na,2004-02-27,55,https://open.spotify.com/track/4RtvAfvD8lgqqBnojwaDI8,0.787,0.866,6,-7.016,0,0.0436,0.0726,0.00292,0.284,0.68,101.009,audio_features,spotify:track:4RtvAfvD8lgqqBnojwaDI8,https://api.spotify.com/v1/tracks/4RtvAfvD8lgqqBnojwaDI8,https://api.spotify.com/v1/audio-analysis/4RtvAfvD8lgqqBnojwaDI8,268800,4
5PatlLJYn8gWxnQnepzMjW,Twist,Neeraj Shridhar,Love Aaj Kal (Original Motion Picture Soundtrack),2009-07-31,0,https://open.spotify.com/track/5PatlLJYn8gWxnQnepzMjW,0.722,0.944,4,-4.995,0,0.143,0.0393,5.9e-05,0.0747,0.728,109.008,audio_features,spotify:track:5PatlLJYn8gWxnQnepzMjW,https://api.spotify.com/v1/tracks/5PatlLJYn8gWxnQnepzMjW,https://api.spotify.com/v1/audio-analysis/5PatlLJYn8gWxnQnepzMjW,299440,4
4zUPL2OPTO3hgNhjaA1Rjn,I Hate Luv Storys,Vishal-Shekhar,I Hate Luv Storys (Original Motion Picture Soundtrack),2010-05-25,58,https://open.spotify.com/track/4zUPL2OPTO3hgNhjaA1Rjn,0.747,0.81,11,-8.352,0,0.0541,0.0688,0.0405,0.0592,0.937,130.012,audio_features,spotify:track:4zUPL2OPTO3hgNhjaA1Rjn,https://api.spotify.com/v1/tracks/4zUPL2OPTO3hgNhjaA1Rjn,https://api.spotify.com/v1/audio-analysis/4zUPL2OPTO3hgNhjaA1Rjn,285213,4
5YY8EsBdUYAg1NJQIvgCEj,Ghagra,Pritam,Yeh Jawaani Hai Deewani,2013-03-30,62,https://open.spotify.com/track/5YY8EsBdUYAg1NJQIvgCEj,0.706,0.919,8,-5.21,1,0.174,0.223,0.0,0.319,0.701,101.94,audio_features,spotify:track:5YY8EsBdUYAg1NJQIvgCEj,https://api.spotify.com/v1/tracks/5YY8EsBdUYAg1NJQIvgCEj,https://api.spotify.com/v1/audio-analysis/5YY8EsBdUYAg1NJQIvgCEj,304307,4
2VgbvKdaSOXWByBKYgBsEc,Love Mera Hit Hit,Pritam,Billu,2009-01-05,57,https://open.spotify.com/track/2VgbvKdaSOXWByBKYgBsEc,0.825,0.944,0,-4.98,1,0.0382,0.0871,0.0102,0.345,0.919,104.844,audio_features,spotify:track:2VgbvKdaSOXWByBKYgBsEc,https://api.spotify.com/v1/tracks/2VgbvKdaSOXWByBKYgBsEc,https://api.spotify.com/v1/audio-analysis/2VgbvKdaSOXWByBKYgBsEc,286035,4
4UJih0aZ8YcQm4CIErba45,Jeene Ke Hain Chaar Din,Sonu Nigam,Mujhse Shaadi Karogi,2004-05-31,55,https://open.spotify.com/track/4UJih0aZ8YcQm4CIErba45,0.798,0.766,11,-7.154,0,0.131,0.224,0.0,0.0916,0.768,135.008,audio_features,spotify:track:4UJih0aZ8YcQm4CIErba45,https://api.spotify.com/v1/tracks/4UJih0aZ8YcQm4CIErba45,https://api.spotify.com/v1/audio-analysis/4UJih0aZ8YcQm4CIErba45,321320,4
1r4oikmMdZZiGHkPA4hSoe,Character Dheela,Pritam,Ready,2011-04-25,65,https://open.spotify.com/track/1r4oikmMdZZiGHkPA4hSoe,0.783,0.889,1,-2.691,0,0.0598,0.108,3.06e-05,0.333,0.851,111.983,audio_features,spotify:track:1r4oikmMdZZiGHkPA4hSoe,https://api.spotify.com/v1/tracks/1r4oikmMdZZiGHkPA4hSoe,https://api.spotify.com/v1/audio-analysis/1r4oikmMdZZiGHkPA4hSoe,226300,4
4HfmI5Yisll9PCOjJhtijw,Jhoom Barabar Jhoom,Shankar-Ehsaan-Loy,Jhoom Barabar Jhoom,2007-05-15,54,https://open.spotify.com/track/4HfmI5Yisll9PCOjJhtijw,0.534,0.752,2,-5.47,1,0.155,0.459,0.00017,0.347,0.613,101.025,audio_features,spotify:track:4HfmI5Yisll9PCOjJhtijw,https://api.spotify.com/v1/tracks/4HfmI5Yisll9PCOjJhtijw,https://api.spotify.com/v1/audio-analysis/4HfmI5Yisll9PCOjJhtijw,425613,4
1vSXwYeKnzsVvekSpqVabx,Chikni Chameli,Ajay-Atul,Agneepath (Original Motion Picture Soundtrack),2011-12-16,65,https://open.spotify.com/track/1vSXwYeKnzsVvekSpqVabx,0.693,0.956,1,-5.012,0,0.071,0.289,0.0,0.294,0.665,90.005,audio_features,spotify:track:1vSXwYeKnzsVvekSpqVabx,https://api.spotify.com/v1/tracks/1vSXwYeKnzsVvekSpqVabx,https://api.spotify.com/v1/audio-analysis/1vSXwYeKnzsVvekSpqVabx,301587,4
71s7tZo8OGlN3VXyURWLUr,Make Some Noise For The Desi Boyz,Pritam,Desi Boyz,2011-10-21,65,https://open.spotify.com/track/71s7tZo8OGlN3VXyURWLUr,0.692,0.954,2,-3.93,0,0.0915,0.0188,0.0,0.151,0.89,141.98,audio_features,spotify:track:71s7tZo8OGlN3VXyURWLUr,https://api.spotify.com/v1/tracks/71s7tZo8OGlN3VXyURWLUr,https://api.spotify.com/v1/audio-analysis/71s7tZo8OGlN3VXyURWLUr,244068,4
6XjJXPP3UiGtAQpYkD01c0,Chittiyaan Kalaiyaan,Meet Bros Anjjan,Roy,2015-01-09,64,https://open.spotify.com/track/6XjJXPP3UiGtAQpYkD01c0,0.793,0.887,7,-5.285,1,0.0954,0.0962,6.39e-05,0.623,0.602,100.007,audio_features,spotify:track:6XjJXPP3UiGtAQpYkD01c0,https://api.spotify.com/v1/tracks/6XjJXPP3UiGtAQpYkD01c0,https://api.spotify.com/v1/audio-analysis/6XjJXPP3UiGtAQpYkD01c0,246100,4
1rEVydQSe04NJUqyyEyeEq,Afghan Jalebi (Film Version),Pritam,Phantom,2015-07-31,64,https://open.spotify.com/track/1rEVydQSe04NJUqyyEyeEq,0.84,0.884,0,-3.217,1,0.334,0.427,0.0,0.0885,0.972,118.007,audio_features,spotify:track:1rEVydQSe04NJUqyyEyeEq,https://api.spotify.com/v1/tracks/1rEVydQSe04NJUqyyEyeEq,https://api.spotify.com/v1/audio-analysis/1rEVydQSe04NJUqyyEyeEq,224207,4
0wEgK7RKkB1R6sR5Nrwh5g,Fevicol Se,Mamta Sharma,Dabangg 2,2012-11-17,64,https://open.spotify.com/track/0wEgK7RKkB1R6sR5Nrwh5g,0.752,0.822,5,-8.471,0,0.102,0.131,0.0,0.27,0.917,119.966,audio_features,spotify:track:0wEgK7RKkB1R6sR5Nrwh5g,https://api.spotify.com/v1/tracks/0wEgK7RKkB1R6sR5Nrwh5g,https://api.spotify.com/v1/audio-analysis/0wEgK7RKkB1R6sR5Nrwh5g,289866,4
3VXh3jYTW3lTxtXRnu2TKP,Lungi Dance,Yo Yo Honey Singh,Lungi Dance,2013-08-06,60,https://open.spotify.com/track/3VXh3jYTW3lTxtXRnu2TKP,0.684,0.958,1,-4.793,1,0.264,0.314,1.94e-06,0.618,0.817,163.95,audio_features,spotify:track:3VXh3jYTW3lTxtXRnu2TKP,https://api.spotify.com/v1/tracks/3VXh3jYTW3lTxtXRnu2TKP,https://api.spotify.com/v1/audio-analysis/3VXh3jYTW3lTxtXRnu2TKP,275399,4
69iDTIABXobqbl8zJOp8dq,Punjabi Wedding Song,Vishal-Shekhar,Hasee Toh Phasee (Original Motion Picture Soundtrack),2014-01-05,48,https://open.spotify.com/track/69iDTIABXobqbl8zJOp8dq,0.845,0.845,6,-7.083,0,0.116,0.157,0.0,0.034,0.769,106.965,audio_features,spotify:track:69iDTIABXobqbl8zJOp8dq,https://api.spotify.com/v1/tracks/69iDTIABXobqbl8zJOp8dq,https://api.spotify.com/v1/audio-analysis/69iDTIABXobqbl8zJOp8dq,233920,4
7wVuc5To4LyVZvZllNSlpB,Lucky Tu Lucky Me,Sachin-Jigar,Humpty Sharma Ki Dulhania (Original Motion Picture Soundtrack),2014-06-19,45,https://open.spotify.com/track/7wVuc5To4LyVZvZllNSlpB,0.753,0.99,10,-3.319,0,0.0578,0.0195,0.0,0.116,0.711,139.99,audio_features,spotify:track:7wVuc5To4LyVZvZllNSlpB,https://api.spotify.com/v1/tracks/7wVuc5To4LyVZvZllNSlpB,https://api.spotify.com/v1/audio-analysis/7wVuc5To4LyVZvZllNSlpB,203019,4
464gxyow4GJ7Wuz3cHrdBB,Bang Bang,Benny Dayal,Bang Bang (Original Motion Picture Soundtrack),2014-09-15,59,https://open.spotify.com/track/464gxyow4GJ7Wuz3cHrdBB,0.705,0.678,4,-8.644,0,0.0415,0.0483,7.01e-05,0.496,0.691,120.042,audio_features,spotify:track:464gxyow4GJ7Wuz3cHrdBB,https://api.spotify.com/v1/tracks/464gxyow4GJ7Wuz3cHrdBB,https://api.spotify.com/v1/audio-analysis/464gxyow4GJ7Wuz3cHrdBB,320000,4
2hmg0cMbUyHnFyINH5Nch3,Tooh,Vishal-Shekhar,Gori Tere Pyaar Mein (Original Motion Picture Soundtrack),2013-11-01,44,https://open.spotify.com/track/2hmg0cMbUyHnFyINH5Nch3,0.75,0.883,5,-5.879,0,0.0763,0.0416,0.0172,0.0655,0.888,145.983,audio_features,spotify:track:2hmg0cMbUyHnFyINH5Nch3,https://api.spotify.com/v1/tracks/2hmg0cMbUyHnFyINH5Nch3,https://api.spotify.com/v1/audio-analysis/2hmg0cMbUyHnFyINH5Nch3,260893,4
5ZjWYv5kOH1ywFmv5JjPNd,Mere Mehboob,Sachin-Jigar,Vicky Vidya Ka Woh Wala Video,2024-10-10,62,https://open.spotify.com/track/5ZjWYv5kOH1ywFmv5JjPNd,0.686,0.644,0,-4.921,0,0.0326,0.45,0.0,0.0682,0.908,125.017,audio_features,spotify:track:5ZjWYv5kOH1ywFmv5JjPNd,https://api.spotify.com/v1/tracks/5ZjWYv5kOH1ywFmv5JjPNd,https://api.spotify.com/v1/audio-analysis/5ZjWYv5kOH1ywFmv5JjPNd,216054,4
6IR6mzRO60hnMjNoq8rCPE,"Teri Baaton Mein Aisa Uljha Jiya Title Song (From ""Teri Baaton Mein Aisa Uljha Jiya"")",Raghav,"Teri Baaton Mein Aisa Uljha Jiya Title Song (From ""Teri Baaton Mein Aisa Uljha Jiya"")",2024-01-29,69,https://open.spotify.com/track/6IR6mzRO60hnMjNoq8rCPE,0.814,0.819,2,-3.585,1,0.0454,0.124,0.000245,0.0496,0.661,96.979,audio_features,spotify:track:6IR6mzRO60hnMjNoq8rCPE,https://api.spotify.com/v1/tracks/6IR6mzRO60hnMjNoq8rCPE,https://api.spotify.com/v1/audio-analysis/6IR6mzRO60hnMjNoq8rCPE,153083,4
